Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-61.76235	-125.4789	63.71659	0.0365551	0.00901537	0.00706584	0.0153124	0.0311516	0.0594074	0.00989595	0.00272847	0.0199607	0.0311479	0.0209762	0.0219956	0.00365455	0.0489449	0.0230451	0.00592684	0.011665	0.00131883	0.0138281	0.00214058	0.0105586	0.00109988	0.00651298	0.00144936	3.56779e-05	0.0121739	0.0170871	0.00575316	0.0504563	0.00995467	0.0347561	0.0356006	0.0268216	0.0207814	0.0137487	0.00865603	0.0128859	0.0178853	0.0358855	0.00441422	0.00662937	0.0193763	0.0126947	0.0287782	0.0479076	0.102083	0.000846875	0.840934	1.39766	1.205766	0.7942339	0.9497	0.975144	0.992178	1.00788	1.02549	1.05296	0.0373169	0.6586965	1.504178	0.0397092	0.00979326	0.00767551	0.0166337	0.0338395	0.0645334	0.0107498	0.00296389	0.0216831	0.0338355	0.0227862	0.0238934	0.00396988	0.0531681	0.0250335	0.00643824	0.0126715	0.00143262	0.0150212	0.00232528	0.0114696	0.00119479	0.00707495	0.00157442	3.87564e-05	0.0132243	0.0185615	0.00624957	0.0548099	0.0108136	0.037755	0.0386724	0.0291359	0.0225746	0.014935	0.00940291	0.0139978	0.0194286	0.0389818	0.0047951	0.00720139	0.0210482	0.01379	0.0312613	0.0520413	0.110891	0.000919947	0.800478	0.199522	0.8004782	0.9205691
396	-49.36034	-112.5682	63.20787	0.0359203	0.0215962	0.0241982	0.0085421	0.0129093	0.0241691	0.0173841	0.00141632	0.0121945	0.000308828	0.0109942	0.0139266	0.00746165	0.00374037	0.00892096	0.00937516	0.0183993	0.00428238	0.00610433	0.00069287	0.00223308	0.00551814	0.00545027	0.00691112	0.00222877	0.010984	0.00853166	0.00619908	0.00789035	0.00393849	0.0258775	0.0401225	0.0162847	0.0140149	0.00885486	0.00616004	0.0173079	0.00902119	0.0134216	0.00174514	0.00405491	0.0189339	0.00219889	0.0199939	0.0149623	0.0395674	0.0140908	0.813915	1.46521	0.9993697	1.00063	0.530557	0.734093	0.908065	1.10124	1.36223	1.88481	0.4583011	1.001261	1.388732	0.063125	0.0379524	0.0425251	0.0150116	0.0226863	0.0424739	0.0305502	0.00248898	0.0214302	0.000542724	0.0193208	0.0244741	0.0131128	0.00657319	0.0156774	0.0164756	0.0323342	0.0075257	0.0107275	0.00121762	0.00392434	0.00969738	0.00957811	0.0121453	0.00391677	0.0193028	0.0149932	0.010894	0.0138662	0.00692136	0.0454762	0.0705098	0.0286182	0.0246292	0.0155612	0.0108254	0.0304162	0.0158535	0.0235867	0.00306685	0.00712595	0.0332738	0.00386425	0.0351366	0.0262942	0.0695344	0.0247627	0.770851	0.229149	0.7708506	0.5690342
432	-59.09358	-122.0123	62.91867	0.0144997	0.00752139	0.0241411	0.00648062	0.00889358	0.033026	0.00704277	0.00167215	0.00942637	0.000198129	0.00711558	0.0100224	0.00117692	0.0107849	0.00753458	0.00763799	0.00171373	0.00186363	0.00279274	0.0101968	0.0189178	0.00579985	0.0334868	0.00505651	0.0121764	0.0168759	0.0161468	0.00487999	0.00122112	0.0295081	0.0041431	0.0113597	0.00556684	0.00423078	0.0149235	0.0108322	0.00691383	0.00646756	0.0124491	0.000570748	0.000642512	0.0263852	0.007086	0.00645474	0.00377263	0.0208236	0.00839689	0.646442	1.8839	0.5010093	1.498991	0.997694	0.998874	0.999649	1.00035	1.00113	1.00231	0.001669645	2.991942	0.8578528	0.0309276	0.0160429	0.0514923	0.013823	0.0189697	0.0704435	0.015022	0.00356666	0.0201062	0.000422603	0.0151773	0.0213776	0.00251034	0.0230038	0.0160711	0.0162916	0.00365534	0.00397508	0.00595684	0.0217495	0.0403511	0.0123709	0.0714264	0.0107854	0.0259719	0.0359959	0.0344407	0.0104089	0.00260463	0.06294	0.00883712	0.0242299	0.0118739	0.00902413	0.0318314	0.0231049	0.014747	0.0137951	0.0265536	0.00121739	0.00137046	0.0562788	0.0151142	0.0137678	0.0080469	0.0444162	0.0179103	0.954102	0.0458984	0.9541016	0.4688294
468	-65.93073	-130.8746	64.94388	0.00681438	0.100237	0.0153035	0.0931698	0.0332834	0.0338249	0.0202724	0.0174774	0.0195456	0.00223425	0.02154	0.0206002	0.0115386	0.0035401	0.0316238	0.00129959	0.0617757	0.00354541	0.0060519	0.00252433	0.0333135	0.000150806	0.00591802	0.00108161	0.0136116	0.0343789	0.0117325	0.0115564	0.0141976	0.046836	0.0240934	0.00465716	0.0276486	0.0284963	0.00766864	0.00759852	0.00115295	0.00697842	0.00648179	0.0396947	0.0210958	0.0364034	0.020367	0.0312509	0.0126186	0.0181133	0.044168	0.502562	2.2436	1.568656	0.4313445	0.599309	0.77904	0.925057	1.08101	1.28363	1.66859	0.3701952	0.2749772	0.5599962	0.0066974	0.0985164	0.0150408	0.0915704	0.0327121	0.0332443	0.0199244	0.0171773	0.01921	0.0021959	0.0211702	0.0202465	0.0113405	0.00347933	0.0310809	0.00127728	0.0607152	0.00348455	0.00594801	0.002481	0.0327417	0.000148217	0.00581642	0.00106304	0.0133779	0.0337887	0.0115311	0.011358	0.0139539	0.0460319	0.0236798	0.00457721	0.027174	0.0280071	0.00753699	0.00746808	0.00113316	0.00685862	0.00637052	0.0390132	0.0207337	0.0357784	0.0200174	0.0307145	0.012402	0.0178023	0.0434098	0.576145	0.423855	0.5761447	1.017467
504	-66.6721	-130.2699	63.59776	0.0175867	0.019417	0.0156074	0.00690608	0.00417205	0.00160154	0.0865742	0.00480271	0.0127291	0.0219894	0.00456169	0.0319313	0.000602875	0.04909	0.0244502	0.00096935	0.0238666	0.0123594	0.00099504	0.00737512	0.026843	0.0279859	0.0118457	0.00366914	0.0154849	0.0142458	0.0282428	0.0213566	0.00325332	0.0849113	0.0224768	0.0524261	0.0108842	0.00934905	0.0329725	0.0202912	0.0205322	0.0178588	0.00834578	0.0116571	0.0211514	0.0248519	0.0365579	0.00344151	0.0259185	0.0124351	0.00890545	0.755064	1.61234	1.090407	0.9095933	0.756826	0.872943	0.958492	1.04331	1.14555	1.32131	0.2014631	0.834178	1.17076	0.0190027	0.0209805	0.0168641	0.00746215	0.00450797	0.0017305	0.093545	0.00518941	0.013754	0.02376	0.004929	0.0345023	0.000651417	0.0530426	0.0264189	0.0010474	0.0257883	0.0133545	0.00107516	0.00796896	0.0290044	0.0302393	0.0127994	0.00396457	0.0167317	0.0153928	0.0305169	0.0230762	0.00351527	0.0917482	0.0242866	0.0566474	0.0117606	0.0101018	0.0356274	0.021925	0.0221854	0.0192967	0.00901777	0.0125957	0.0228545	0.0268529	0.0395015	0.00371861	0.0280054	0.0134363	0.0096225	0.606532	0.393468	0.6065319	0.9254815
540	-51.41844	-116.5623	65.14389	0.0153843	0.000777825	0.0153216	0.013748	0.0109654	0.0147541	0.00999807	0.0101122	0.00722282	0.0141044	0.00134945	0.00459617	0.00100716	0.00787442	0.0161369	0.00994579	0.0311306	0.00765864	0.00847331	0.00350273	0.0190088	0.0011065	0.000725965	0.00290899	0.0119204	0.00920968	0.0155521	0.00933635	0.00160661	0.0406291	0.00157704	0.0178958	0.000812361	0.0160979	0.0221375	0.00254502	0.0073998	0.00354279	0.00201199	0.00131678	0.00782928	0.0173087	0.00597031	0.0122802	0.00243975	0.00250174	0.00828789	0.348912	2.62772	1.573849	0.4261515	0.283207	0.540493	0.825345	1.21162	1.85016	3.53099	0.9122071	0.2707703	0.3319534	0.0343382	0.00173613	0.0341983	0.030686	0.0244752	0.0329315	0.022316	0.0225707	0.0161215	0.0314814	0.00301201	0.0102588	0.00224801	0.0175759	0.0360179	0.0221993	0.0694844	0.0170943	0.0189127	0.00781818	0.0424282	0.00246973	0.00162037	0.00649295	0.0266066	0.0205562	0.0347128	0.020839	0.003586	0.0906852	0.00351999	0.0399438	0.00181321	0.0359309	0.0494114	0.00568055	0.0165166	0.00790759	0.00449082	0.00293909	0.0174752	0.0386335	0.0133259	0.0274098	0.00544559	0.00558395	0.0184988	0.628494	0.371506	0.6284938	0.4480233
576	-59.72716	-124.2338	64.50666	0.118665	0.0136494	0.023149	0.0044967	0.0174653	0.0111101	0.0464473	0.0157887	0.0148738	0.0171703	0.00924278	0.0130846	0.0152748	0.0063316	0.0161593	0.00235026	0.0288224	0.00960381	0.0114519	0.00300098	0.029901	0.00385417	0.00285753	0.00354636	0.00147429	0.0911051	0.008612	0.000517412	0.0231149	0.0751991	0.0460733	0.0121099	0.109766	0.0142374	0.00510777	0.0297129	0.000109414	0.0220039	0.00398113	0.0630801	0.0117627	0.0140454	0.0195023	0.00973142	0.00679656	0.022754	0.0188321	0.543573	2.14107	1.500474	0.4995263	0.47854	0.698064	0.893919	1.11867	1.43253	2.08969	0.5329133	0.3329124	0.6346977	0.113238	0.0130252	0.0220903	0.00429105	0.0166666	0.010602	0.044323	0.0150666	0.0141936	0.016385	0.00882007	0.0124862	0.0145762	0.00604203	0.0154203	0.00224277	0.0275043	0.00916459	0.0109281	0.00286373	0.0285335	0.0036779	0.00272684	0.00338417	0.00140686	0.0869384	0.00821814	0.000493748	0.0220577	0.07176	0.0439661	0.0115561	0.104746	0.0135863	0.00487417	0.028354	0.00010441	0.0209976	0.00379905	0.0601952	0.0112248	0.013403	0.0186104	0.00928636	0.00648572	0.0217133	0.0179709	0.680947	0.319053	0.6809466	1.047926
612	-54.44687	-119.42	64.97309	0.0886842	0.00655361	0.00517547	0.00887208	0.00531747	0.0604878	0.0570797	0.0180713	0.00181648	0.00452255	0.00698093	0.0217233	0.0581823	0.00683731	0.0130789	0.0166446	0.101009	0.00934023	0.0313007	0.00225001	0.0144666	0.0102476	0.00618599	0.0611032	0.00544225	0.0307394	0.0261071	0.0123682	0.026431	0.00502002	0.022563	0.0223365	0.0471268	0.0113247	0.00610039	0.0258213	0.112307	0.00591426	0.0183313	0.0516535	0.0327984	0.0231488	0.055552	0.0273057	0.0394653	0.00430929	0.00395623	0.0221635	3.44459	1.619887	0.3801129	0.0996415	0.324741	0.704058	1.42034	3.07938	10.036	1.667525	0.234654	0.01608574	0.0719808	0.00531926	0.00420069	0.00720105	0.00431594	0.0490951	0.0463289	0.0146677	0.00147435	0.00367074	0.00566609	0.0176318	0.0472238	0.00554952	0.0106156	0.0135097	0.0819845	0.00758103	0.0254053	0.00182623	0.0117418	0.00831747	0.00502087	0.0495946	0.00441722	0.0249497	0.0211899	0.0100387	0.0214528	0.00407451	0.0183134	0.0181295	0.0382506	0.00919171	0.0049514	0.0209579	0.091154	0.00480033	0.0148786	0.0419247	0.0266209	0.0187888	0.045089	0.0221628	0.0320322	0.00349765	0.00321108	0.686485	0.313515	0.6864848	1.232054
648	-62.32365	-125.4211	63.0975	0.0189459	0.0127795	0.0185231	0.0128684	0.00807821	0.0200588	0.00949027	0.0202919	0.00875837	0.00244168	0.00691764	0.0205125	0.0293006	0.00592984	0.0102531	0.0132697	0.016751	0.0151006	0.0275119	0.0253411	0.00698822	0.00515417	0.00119932	0.00947597	0.0142248	0.00200854	0.0436639	0.000836746	0.00976162	0.00109152	0.00326146	0.000243583	0.0342089	0.0107594	0.00890781	0.000758318	0.0326602	0.0117508	0.0158492	0.0208797	0.00785295	0.000457419	0.00542735	0.0144594	0.000351401	0.0133219	0.0356697	0.41787	2.45533	0.6342692	1.365731	0.321474	0.574955	0.841415	1.18847	1.73927	3.11067	0.8205664	2.153235	0.4254726	0.030839	0.0208017	0.0301508	0.0209464	0.0131492	0.0326506	0.0154477	0.03303	0.0142564	0.00397443	0.0112601	0.033389	0.0476938	0.00965224	0.0166893	0.0215996	0.0272664	0.0245799	0.0447822	0.0412488	0.011375	0.00838966	0.00195218	0.0154244	0.0231542	0.00326939	0.0710735	0.00136201	0.0158894	0.00177672	0.00530882	0.000396489	0.0556832	0.0175134	0.0144996	0.00123435	0.0531623	0.0191272	0.0257985	0.0339868	0.0127826	0.00074456	0.00883433	0.0235361	0.00057199	0.0216847	0.058061	0.90035	0.0996496	0.9003504	0.6143482
684	-59.04096	-122.281	63.24005	0.0208095	0.00667311	0.0193012	0.000893545	0.0252267	0.015286	0.0177322	0.000377042	0.0132785	0.000467633	0.0184941	0.00663976	0.0183244	0.00291882	0.0138363	0.00551628	0.027696	0.00377788	0.0198412	0.0147861	0.000886881	0.00353692	0.0177763	0.0101749	0.000772383	0.0044168	0.0426956	0.0121604	0.000478633	0.00293706	0.00891138	0.0026254	0.0330308	0.00291394	0.00180666	0.0067845	0.0147661	0.00190844	0.0113209	0.00458375	0.0233568	0.0163468	0.0100641	0.00680924	0.00013253	0.00840827	0.0280063	0.482411	2.29397	0.7933516	1.206648	0.277749	0.535387	0.822904	1.21521	1.86781	3.60038	0.9262794	1.52095	0.5257376	0.0393011	0.012603	0.0364525	0.00168756	0.0476437	0.0288693	0.0334894	0.000712087	0.025078	0.000883179	0.0349283	0.01254	0.0346077	0.00551253	0.0261315	0.0104181	0.0523072	0.00713497	0.0374725	0.0279253	0.00167498	0.00667989	0.0335726	0.0192164	0.00145874	0.00834165	0.0806356	0.0229663	0.000903954	0.00554698	0.0168302	0.00495838	0.0623825	0.00550332	0.00341209	0.0128133	0.0278875	0.00360431	0.0213808	0.00865694	0.0441121	0.0308728	0.0190072	0.0128601	0.000250298	0.01588	0.0528932	0.888675	0.111325	0.8886747	0.529488
720	-51.77249	-116.7855	65.01299	0.0564539	0.0809195	0.0111329	0.0329688	0.0247462	0.0300298	0.0390202	0.0131812	0.00379278	0.000780376	0.020669	0.0101595	0.0137187	0.00948467	0.0109748	0.0203397	0.0490238	0.0268051	0.0213623	0.0390116	0.00294568	0.00148688	0.0446906	0.0172232	0.00528864	0.0202114	0.0486237	0.006272	0.00618468	0.0151048	0.0317163	0.00382983	0.0347262	0.0588566	0.00879826	0.00185621	0.00209985	0.0122799	0.0438625	0.0141508	0.0491323	0.0272878	0.0430818	0.00762155	0.000202711	0.00910323	0.00152693	0.224232	2.93942	1.338297	0.6617031	0.423628	0.657778	0.877494	1.13961	1.52027	2.36056	0.6210429	0.4944367	0.1907112	0.0546642	0.0783542	0.01078	0.0319236	0.0239617	0.0290778	0.0377832	0.0127634	0.00367254	0.000755637	0.0200137	0.00983744	0.0132838	0.009184	0.0106269	0.0196949	0.0474696	0.0259553	0.0206851	0.0377749	0.0028523	0.00143974	0.0432738	0.0166772	0.00512098	0.0195706	0.0470823	0.00607317	0.00598862	0.014626	0.0307109	0.00370842	0.0336253	0.0569908	0.00851934	0.00179737	0.00203329	0.0118906	0.042472	0.0137022	0.0475748	0.0264227	0.0417161	0.00737994	0.000196285	0.00881464	0.00147852	0.57925	0.42075	0.5792498	1.032739
756	-55.65189	-119.4535	63.80162	0.0425279	0.0262118	0.00831352	0.00557192	0.048165	0.0345714	0.0403518	0.00309028	0.00524487	0.00156608	0.00672815	0.0227601	0.00333588	0.0191317	0.0397499	0.0247793	0.031444	0.00466641	0.00844602	0.0128442	0.013584	0.00212884	0.00642472	0.0121644	0.009076	0.0349427	0.0575053	0.0466587	0.0416069	0.0302645	0.0195086	0.00403918	0.0395478	0.0174141	0.00234058	0.00101326	0.010191	0.072782	0.0253976	0.015193	0.00786321	0.00623124	0.027193	0.0417504	0.000151461	0.00195983	0.0529711	0.610231	1.97442	1.192452	0.8075481	0.473568	0.694518	0.8925	1.12045	1.43985	2.11163	0.5404647	0.6772164	0.7726698	0.0429834	0.0264925	0.00840256	0.00563159	0.0486808	0.0349416	0.040784	0.00312338	0.00530105	0.00158285	0.0068002	0.0230039	0.00337161	0.0193366	0.0401756	0.0250447	0.0317808	0.00471639	0.00853647	0.0129818	0.0137295	0.00215164	0.00649353	0.0122946	0.00917321	0.0353169	0.0581212	0.0471584	0.0420525	0.0305887	0.0197175	0.00408244	0.0399714	0.0176006	0.00236565	0.00102411	0.0103001	0.0735615	0.0256696	0.0153557	0.00794742	0.00629798	0.0274842	0.0421976	0.000153083	0.00198082	0.0535384	0.604187	0.395813	0.6041865	0.9894037
792	-56.67907	-120.2893	63.61025	0.0567735	0.00792075	0.0177758	0.00752389	0.0314433	0.00345947	0.0251016	0.00178575	0.0176123	0.00339398	0.00709969	0.00638142	0.00304601	0.0184446	0.0199064	0.0244171	0.0225125	0.0252149	0.00783803	0.0056124	0.00591433	0.00581616	0.00181911	0.00328588	0.0242986	0.00759905	0.0658904	0.00359092	0.0332696	0.00255409	0.0376506	0.00464331	0.0347306	0.008353	0.00829098	0.0108921	0.00239478	0.0175413	0.0240386	0.0430155	0.0677835	0.0188433	0.038451	0.0229169	0.0175968	0.00575119	0.0241994	0.553493	2.11627	0.9992345	1.000766	0.415208	0.651369	0.874818	1.1431	1.53523	2.40843	0.6355603	1.001532	0.653855	0.0664488	0.0092706	0.0208052	0.0088061	0.0368019	0.00404903	0.0293794	0.00209008	0.0206137	0.00397238	0.00830962	0.00746894	0.00356511	0.0215879	0.0232988	0.0285783	0.026349	0.029512	0.00917379	0.00656886	0.00692224	0.00680735	0.00212912	0.00384585	0.0284396	0.00889408	0.0771194	0.00420288	0.0389394	0.00298935	0.044067	0.00543463	0.0406494	0.00977651	0.00970392	0.0127484	0.00280289	0.0205307	0.0281353	0.0503462	0.0793352	0.0220546	0.0450038	0.0268224	0.0205957	0.00673131	0.0283235	0.688757	0.311243	0.6887573	0.8543945
828	-61.97087	-124.9979	63.02705	0.0069356	0.0147066	0.0257425	0.00733587	0.00113103	0.00152217	0.0279036	0.0150984	0.015983	0.0292671	0.00866245	0.00559116	0.000797192	0.0340449	0.0180556	0.00127609	0.0178076	0.00434839	0.00539106	0.0162581	0.0064616	0.0068483	0.0180207	0.00262156	0.000792948	0.0204416	0.0409999	0.0112179	0.00872253	0.000604497	0.00834352	0.00884643	0.0605556	0.0272334	0.00876475	0.0123117	0.0207132	0.0107348	0.0728039	0.0425422	0.00503482	0.0195077	0.00644543	0.0274936	0.0151658	0.00357691	0.0144671	0.846232	1.38442	0.9249325	1.075068	0.656924	0.814707	0.938068	1.06602	1.22743	1.52225	0.3038241	1.16232	1.528134	0.00938345	0.0198972	0.0348281	0.009925	0.00153021	0.0020594	0.0377519	0.0204273	0.0216241	0.0395966	0.0117198	0.0075645	0.00107855	0.0460607	0.0244281	0.00172647	0.0240926	0.00588311	0.00729378	0.0219963	0.00874217	0.00926535	0.0243809	0.00354681	0.00107281	0.0276563	0.0554704	0.0151771	0.0118011	0.000817849	0.0112883	0.0119687	0.0819282	0.0368452	0.0118582	0.016657	0.0280238	0.0145235	0.0984993	0.057557	0.00681181	0.0263927	0.00872029	0.0371973	0.0205184	0.00483935	0.0195732	0.501731	0.498269	0.5017308	0.7391306
864	-55.14931	-119.9109	64.76163	0.0127655	0.00250399	0.000939734	0.00407999	0.0469014	0.0362113	0.0370625	0.00262119	0.010815	0.00454416	0.0313012	0.0486712	0.00858684	0.0456871	0.00176721	0.00953	0.0371516	0.00262074	0.00960058	0.0254453	0.00652972	0.0113766	0.0266626	0.00493596	0.0196908	0.0527815	0.0469683	0.0411715	0.00629838	0.0122209	0.0151947	0.0142955	0.0290709	0.00563375	0.0214482	0.0103833	0.0159218	3.06294e-05	0.00647326	0.00511772	0.0483461	0.00706396	0.0132565	0.00106674	0.0074814	0.0637344	0.00940583	0.331945	2.67014	1.359511	0.640489	0.359222	0.606945	0.855749	1.16857	1.6476	2.7838	0.7402889	0.4711171	0.3107935	0.0144837	0.00284103	0.00106622	0.00462915	0.0532144	0.0410854	0.0420511	0.002974	0.0122707	0.0051558	0.0355144	0.0552223	0.00974263	0.0518366	0.00200508	0.0108127	0.0421522	0.0029735	0.0108928	0.0288703	0.00740862	0.0129079	0.0302514	0.00560034	0.0223412	0.059886	0.0532902	0.0467132	0.00714615	0.0138658	0.01724	0.0162196	0.0329838	0.00639206	0.0243352	0.0117809	0.0180648	3.47521e-05	0.00734456	0.00580657	0.0548535	0.00801478	0.0150408	0.00121033	0.00848841	0.0723131	0.0106719	0.576173	0.423827	0.5761728	0.8813673
900	-70.30786	-134.1104	63.80253	0.0451984	0.0160119	0.00106941	0.0319251	0.0165009	0.015714	0.0436222	0.00668893	0.0102869	0.00176442	0.00877235	0.05237	0.027524	0.0547741	0.0632616	0.00785016	0.00879958	0.0211909	0.0158534	0.00687258	0.00210275	0.0127546	0.0132512	0.0262317	0.018719	0.0149533	0.0648697	0.00328108	0.0476832	0.00253295	0.0213233	0.0187956	0.0344383	0.009801	0.00927092	0.0139296	0.00421329	0.000161716	0.0063759	0.0383038	0.023487	0.0643151	0.015061	0.0298691	0.00347973	0.0218758	0.000477686	0.633548	1.91613	1.021028	0.9789723	0.803122	0.89859	0.967191	1.03392	1.11285	1.24514	0.1585322	0.9588107	0.8265974	0.0462336	0.0163787	0.0010939	0.0326563	0.0168788	0.0160739	0.0446213	0.00684213	0.0105225	0.00180483	0.00897326	0.0535694	0.0281544	0.0560287	0.0647105	0.00802996	0.00900112	0.0216762	0.0162165	0.00702998	0.00215091	0.0130468	0.0135547	0.0268325	0.0191477	0.0152958	0.0663554	0.00335623	0.0487754	0.00259097	0.0218117	0.0192261	0.0352271	0.0100255	0.00948326	0.0142486	0.00430979	0.00016542	0.00652193	0.0391811	0.0240249	0.0657882	0.0154059	0.0305532	0.00355943	0.0223769	0.000488627	0.686525	0.313475	0.6865246	0.9776092
936	-68.35556	-131.1363	62.78077	0.0238498	0.000595294	0.000237954	0.000856283	0.00562322	0.00661918	0.0120647	0.00887548	0.00588777	0.000388993	0.00473429	0.00716957	0.00120358	0.00114761	0.00584919	0.030066	0.00237143	0.0149713	0.0282253	0.0115719	0.0140865	0.0104303	0.00491554	0.0261615	0.0158818	0.00820871	0.00261271	0.0406776	0.000836821	0.0110059	0.0059933	0.0380088	0.000514732	0.00637933	0.00208228	0.000195353	0.00850126	0.00390371	0.000321954	0.00228773	0.0276106	0.000927362	0.014447	0.000961771	0.0100032	0.00420357	0.00446093	1.08312	0.792196	1.57231	0.4276902	0.287639	0.544601	0.827297	1.20876	1.83621	3.47658	0.9009791	0.272014	3.418096	0.0544603	0.00135934	0.000543361	0.0019553	0.0128405	0.0151147	0.0275495	0.0202669	0.0134446	0.000888256	0.0108106	0.0163715	0.00274834	0.00262054	0.0133565	0.068655	0.00541509	0.0341866	0.0644517	0.0264242	0.0321661	0.0238174	0.0112245	0.0597391	0.0362657	0.0187444	0.00596606	0.0928862	0.00191086	0.0251317	0.0136856	0.0867922	0.00117538	0.014567	0.00475483	0.000446083	0.0194124	0.00891402	0.000735175	0.00522397	0.0630482	0.00211761	0.0329895	0.00219618	0.022842	0.00959875	0.0101864	0.354055	0.645945	0.3540555	0.4379292
972	-56.88633	-121.8646	64.97829	0.0206684	0.0351339	0.00918984	0.00139068	0.0121096	0.053186	0.0314254	0.01559	0.00118319	0.0236876	0.0146385	0.00546667	0.00741918	0.0214462	0.00222012	0.0201227	0.00949799	0.00585817	0.00750536	0.00157519	0.00573828	0.0124623	0.0103915	9.39178e-06	0.00849618	0.00330513	0.00899577	0.0505172	0.0143305	0.0150382	0.0302481	0.0284446	0.0842165	0.0189708	0.00152911	0.000341753	0.0230486	0.0144218	0.0202844	0.00985129	0.0405913	0.0134504	0.0159978	0.00882287	0.00622172	0.0869773	0.0241135	0.407866	2.48033	1.45265	0.54735	0.4923	0.707782	0.897783	1.11385	1.41286	2.03128	0.5124157	0.3767942	0.4111001	0.0241416	0.041038	0.0107342	0.00162438	0.0141445	0.0621237	0.0367063	0.0182098	0.00138201	0.0276682	0.0170984	0.00638532	0.00866594	0.0250501	0.0025932	0.0235042	0.0110941	0.00684261	0.0087666	0.00183989	0.00670257	0.0145565	0.0121377	1.097e-05	0.00992392	0.00386055	0.0105075	0.0590064	0.0167387	0.0175653	0.0353312	0.0332245	0.0983687	0.0221587	0.00178607	0.000399183	0.0269218	0.0168453	0.0236931	0.0115068	0.0474125	0.0157107	0.0186862	0.0103055	0.00726726	0.101594	0.0281657	0.509662	0.490338	0.5096616	0.8561309
1008	-54.00545	-118.1262	64.12075	0.00776404	0.0154998	0.00199159	0.000183697	0.00996503	0.0216883	0.0429773	0.0102617	0.00075162	0.0480108	0.0214589	0.0228581	0.0105767	0.0234876	0.00577804	0.0138419	0.0255808	0.0177171	0.012195	0.0179023	0.015236	0.0181593	0.00970766	0.00152566	0.00302208	0.0046753	0.0258802	0.017136	0.00186852	0.00396996	0.0144744	0.0178906	0.0150197	0.00836817	0.0014502	0.0370959	0.0150534	0.0151417	0.0124229	0.00419329	0.0470921	0.00409795	0.0528031	0.0012503	0.0187139	0.0537911	0.00462576	0.532943	2.16764	1.334411	0.6655889	0.291449	0.548107	0.828955	1.20634	1.82446	3.43114	0.8914652	0.4987885	0.6146566	0.0102814	0.0205254	0.00263733	0.000243257	0.013196	0.0287203	0.0569118	0.0135888	0.000995318	0.0635773	0.0284165	0.0302694	0.0140059	0.0311031	0.00765146	0.0183298	0.0338749	0.0234615	0.016149	0.0237068	0.020176	0.0240471	0.0128552	0.00202032	0.00400193	0.00619117	0.0342714	0.022692	0.00247435	0.00525714	0.0191675	0.0236912	0.0198895	0.0110814	0.0019204	0.0491236	0.0199342	0.0200511	0.0164508	0.00555289	0.0623608	0.00542663	0.0699235	0.00165569	0.0247815	0.0712319	0.00612557	0.494083	0.505917	0.4940834	0.7551554
